総合教養科目（般教）,杉本キャンパス,金曜日,１限目,ジェンダー論入門,明戸 隆浩,"期末レポート, 毎回の課題",,"講義内容が面白い。大学生として知っておくべき内容であるため履修した方がよい。
毎回の課題に対するフィードバックを冒頭15分程で行ってくれる。
また、他の科目でも使えるレポートの書き方をかなり詳しく教えてくれる。",レポートの字数が他の般教より少し多い。ただ、説明に則ればそこまで難しくはない。,期末レポートのテーマは6月中には発表されるため、テスト期間に被ることなる作成できる。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,１限目,ジェンダー論入門,宮田りりぃ,"期末レポート, 毎回の課題",,授業は邪魔をしなければ何をしていても良い,レポートの評価基準がわからない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, PDF資料配布・動画配信などのオンデマンド授業・実習",
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,１限目,ジェンダー論入門,佐々木博光,小テスト3回,"レジュメ, 自筆ノート",出席自体は見られない。少なくとも単位は取れる,"1,2回目の小テストがむずい。何か書けば的外れでも単位が取れる程度の点はくれるらしい",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,１限目,心理学入門,川越道子,"出席点あり, 期末テスト",持ち込みなし,バイトや就職時に知っておかなければならないが、学校では教えてくれない「社会の知識」を教えてくれる良授業。テストも配布されるスライド資料があれば大丈夫。細かいところは出題されませんでした。,,"授業スライドはすべて上で配布し、授業中の電子機器の使用NG。
大教室で行うという授業の形態上、仕方ないかもしれませんが、授業中ずっと話している人がいたのは、少し残念でした（結構声が聞こえるので気になった）。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,１限目,心理学入門,井坂圭吾,"期末テスト, 毎回の課題","レジュメ, 自筆ノート, 教科書",でなくても毎回の5問のみの小テストに答えればいい,特になし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,１限目,心理学入門,中村敏,毎回の課題,持ち込みなし,テスト回以外はオンデマンドで、課題もその回の感想という感じなのでかなり楽だった。,,去年はテストもオンラインで何でも見て良かったと聞いていたが、今年は持ち込みなしの対面だったので、今後も教授の予定が合えば対面の可能性が高いと思う。ある程度勉強しておけば解ける問題が多く、ノー勉は若干厳しそう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDF資料配布・動画配信などのオンデマンド授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,１限目,心理学入門,？,"期末レポート, 中間レポート, たまの課題(4回くらい)",,"マジで出なくていい
期末テストにかわるレポートが遠隔で実施されたため出席してまで授業内容を把握する必要がない。
課題もレジュメを見れば誰でもわかる。",声が小さい。出席しても何を言ってるか分からないため、出席する意欲がそがれる。,"期末レポート
趣旨:近代統計が発達した理由について論ぜよ
字数:1400~1600字程度？
Moodle上にて期限3日間で提出",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,１限目,心理学入門,阿久澤 麻理子,期末テスト,持ち込みなし,テスト勉強をすればピ逃げでいける。ただしレジュメみてそこそこやった方がいい。テスト前日に多少勉強するだけでも一応単位は取れる。先生が優しい。,特にない,ゲストティーチャが来る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,１限目,心理学入門,北泊,"出席点あり, 期末テスト, 毎回の課題","レジュメ, 自筆ノート",,,単位は取りやすいが、だいたいBで良い評価はなかなか得られない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,クィアスタディーズ,一本,"出席点あり, 期末レポート, 毎回の課題",,面白い、歴史や仏教キリスト教について学べる、期末レポートだから楽,ちょっとねむい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,メディアと人権,オムニバス,"出席点あり, 毎回の課題, 最終プレゼン",,"毎回出席すれば単位もらえる
毎回教授変わるが教授によってはピ逃げができる
最後のプレゼンもグループで楽","レポートが少々めんどくさい
金5っていうのがだるい",最終プレゼンのグループは勝手に決められる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,メディアと人権,鷹岡 浄進,"出席点あり, 期末テスト, 毎回の課題",持ち込みなし,テストがそんなに難しくない。書かされる文字数はかなり多いが、毎回の授業を寝ずにしっかり聞いていれば特にこれといった対策は必要ない。しかし肝心の授業が眠い。試験に出るような肝心なところは本当に嫌というほど繰り返し教えてくれるので楽単ではあると思う。,教授の話し方が非常にわかりにくい。授業内容そのものは決して難解ではないのに、教授の言葉遣いがまわりくどく、意味をつかむのに苦労する。以前、Zoomで外部講師を招いた回では、質疑応答の際に教授がした質問があまりにも複雑で、外部講師も何を聞かれているのかが理解できずに戸惑っていた。加えて、教授が好き勝手に話を脱線させるため、毎回レジュメが最後まで終わらない。その上前回の復習に90分中70分くらい費やすのでレジュメと授業内容がどんどんズレていく。,期末試験がレポートになるかテストになるかはその年々の進度によるらしい。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,メディアと人権,一本、大塚先生(2人が半分ずつ),"出席点あり, 期末レポート",,ある程度授業に行き、最後に2000〜3000字のレポートをちゃんとやって出せば単位はほぼ確定でもらえると言ってよい。,,楽単だと思います。高校での歴史や倫理の文化史が好きな人にはおすすめです！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, Zoomなどでのリアルタイム遠隔授業・実習, (1回だけオンデマンドがありました)",
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,メディアと人権,藤井,"期末レポート, 毎回の課題",,,,"今年はテストではなくレポートだったからか、去年よりも楽単になったそう
ただ評価はAAとFが少しでA、B、Cが3分の1ずつという感じ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,メディアと人権,阿久澤麻理子,"出席点あり, 期末テスト, 中間レポート",持ち込みなし,レジュメは見やすい。授業の説明も分かりやすい。,部落問題については、毎回の授業でほとんど内容が変わらなかった。,テストの出題内容は事前に教えてくれる。きちんと対策すれば解けるようになっている。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,メディアと人権,田端,"出席点あり, 期末テスト, 毎回の課題",自筆ノート,"社会学、医学系の心理学について学べる
授業内容は興味深い

穴埋め形式のレジュメで、一見出席しないとレジュメを完成させられないように思えるが、wordでレジュメを開けば書式の違いによって隠された用語を見ることができるので出席は必要ない。テストはA4の紙1枚持ち込み可(自筆のみ)","毎回の確認課題を忘れがち
Moodleプラスを導入しても課題のリマインドをしてくれないため、自分でリマインダーを設定しておこう
たまにサイレントでコミュニケーションカードを授業中に配布されるため、出席しておいた方が無難。それが評価に関わるかは不明。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,メディアと人権,明戸隆浩,"期末レポート, 毎回の課題",,"授業内の構成がしっかりとしていて、シンプルに授業として良かった。
毎回の題材に基づいた課題が出されるが、基本自分が考えたことを書くものだったので、個人的には苦ではなかった。
最終レポートは4000字と字数は多めだが、題材などはほとんど自分で決めることができるため、前々から準備すれば十分対応できるものだった。今後大学生活を送っていく中で必要となる、問いの立て方なども教えていただいた。","毎回の課題はしっかりと自分で考える感じで、適当に済ませられるものではないので、それがめんどくさい人は嫌かもです。
最終レポートも4000字と字数が多めのため、ややしんどいです。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,メディアと人権,石山央樹,"出席点あり, 毎回の課題, 最終回グループ発表",,毎回の授業で教授が変わって面白い。基本的に工学部都市学科や建築学科の教授の授業だが、色んな学部の生徒が受講しており、文系でも問題ない。,毎回レポートがあるからやや大変。目安はA41枚程度。最後の3回くらいでグループワークになるので、苦手な人はやめたほうがよい。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,２限目,メディアと人権,稲永,"出席点あり, 期末テスト, 中間テスト",持ち込みなし,授業の内容は濃い,穴埋め形式だから記入している際は講義が耳に入ってこない。レジュメの密度は濃いが、しっかり話を聞かないと見返してもよく分からないことがある。穴埋め疲れる。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,２限目,現代の部落問題,佐々木 博光,中間テスト,"レジュメ, 自筆ノート",出席点なし。基本何やっても怒られない。,最後のテストが例年と違う問題になっていた,最初の2回のテストは授業で配られたプリント読んで違いを指摘するといった内容だった。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,現代の部落問題,中村 一成,"出席点あり, 期末テスト, 毎回の課題",持ち込みなし,単位はなんやかんやでもらえる,"期末テストがバカムズイ
毎回のミニレポートも手書きで内容もムズイ
教授の思想が強い
下ネタも時々言ってくる",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,障がい者と人権A,北泊謙太郎,"期末テスト, 毎回の課題","レジュメ, 自筆ノート, 教科書, 紙媒体なら何でも持ち込み可","毎回のコミュニケーションカードで出席をとられるが、出席は15回中8回でよい(が、念のため多めに出席しておくことを薦める)
出席するとその回以前のレジュメもすべて最前列に置いてある。
なんなら行かなくてもレジュメと授業で使うパワーポイントのスライドをpdfにしたものをMoodleで配布してくださる。",,"噂通りの楽単
最後の授業の試験の概要説明の際に先生がおっしゃって下さると思うが、試験勉強は特定の時代の部分を少し復習してレジュメを持ち込めば大丈夫。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, PDF資料配布・動画配信などのオンデマンド授業・実習",対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,障がい者と人権A,阿久澤麻里子,"出席点あり, 期末テスト",持ち込みなし,"毎回の課題はなく、1.2回たまに課題が出される程度。
色々な人権の問題について触れることができたのでよかった。
期末テストがあるが、最後の授業でどこがでるか教えてくれるし、毎回の授業のレジュメもアップしてくれているので、対策をしっかりすれば基本単位は落とさない。",お昼後のためかなり眠たくなる。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,２限目,障がい者と人権A,井坂圭吾,"期末テスト, 毎回の課題","レジュメ, 自筆ノート","授業終わりに小テストがあるが、簡単な選択問題と語句問題なので点数は取りやすい。
期末試験も小テストと同じ問題が出たり、レジュメや自作ノートの持ち込みが可能なので、それほど難しくはない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,障がい者と人権A,中村一成,"期末テスト, 毎回の課題",持ち込みなし,内容が過激だが面白い。内職し放題。,先生の思想が強め。期末テストがめちゃくちゃ難しい(特に記述),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,障害者と人権,中村一成,"出席点あり, 期末テスト",持ち込みなし,教授本人が、教授とは単位を与える仕事だと授業中に仰っていたので、ちゃんと出席してコミカ書いて、期末受けとけば大丈夫。逆に出席しないと落単。ジャーナリストだから授業は面白い、話上手い。,たまに眠くなる。レジュメは分かりにくいので、期末でいい点数とりたい人は、自分でメモとか板書とることをオススメする。期末テストはめっちゃ難しいから単位はもらえてもAAは難しい。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,障害者と人権A,藤井輝明,"期末レポート, 中間レポート",,授業に行かなくてもいい。レポートが楽。,授業に行ってもわからない,授業中スライドを開けておかなければならないと言われるが、実際はファイルを開いたことがあるかどうかで見ている,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,新西洋事情,古久保さくら,"期末レポート, 毎回の課題",,オンデマンドなのでいつでも見られる。ときどき事前に動画を公開してくれることがある。毎回評点を公開してくれるので、自分がどれだけ点数を取れているか分かる。,毎回のレポートが重い。400〜2000文字で書かないといけないが、文字数が多くても送信できないので減らさないといけないのが面倒。どれだけ毎回のレポートを頑張っても、各回のレポートの合計が期末レポート1回分と同じくらいの点数配分しかなく、むなしくなる。,毎回レポートがあるが、2000文字近く書いておけば80点以上はもらえる。教授の思想は強め。今年度で開講は終わりらしい（？）。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDF資料配布・動画配信などのオンデマンド授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,新西洋事情,複数人,"期末テスト, 毎回の課題",持ち込みなし,毎回コミュカを書かされるが、授業なんとなく聞いていたら書けるので楽,"授業中にスマホやパソコンを開いていたら注意されたのがめんどくさかった。
毎回コミュカ出させるのに期末テストもそこそこ重めなのがだるい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,新西洋事情,中村一成,"出席点あり, 期末テスト",持ち込みなし,講義の内容は面白い,期末がこれまでの講義からの穴埋め＋記述だから少しめんどくさい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,労働と人権,北泊,"出席点あり, 期末テスト","レジュメ, 紙媒体","出席してコミュカさえ書けば何しててもいい
過去のレジュメを毎回置いてくれているので、もし数回休んでも大丈夫
楽単",,"先生が来年変わる予定と言っていた(2年前まで担当していた先生に戻るらしい？)
テストがレジュメ持ち込み可で毎授業コミュカで出席を取ってるので、出席は絶対するべき
コミュカ40%、試験60%なので、出席必須
試験は6題のうち1題選んで論述で解答する形式",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,労働と人権,藤井 輝明,"期末レポート, たまに課題が出る",,おそらく出席点はなく、あったとしてもピ逃げで良い。授業は聞かなくてよく、課題やテストが公開されてからレジュメを見るだけで良い。課題はとても簡単。,,課題が不定期なのでサボってる人は毎回Moodleを確認したほうがよい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,２限目,労働と人権,井坂 圭吾,"期末テスト, 毎回の課題","レジュメ, 自筆ノート",ぴ逃げでAA取れる,,期末テストはとても簡単,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,労働と人権,川越 道子,"出席点あり, 期末テスト, 毎回の課題",持ち込みなし,"労働法などの実用的な知識を身につけることが出来る
コミュカが評価の4割を占めているのでテストが多少悪くても耐えれる",意外としっかり勉強しないといけない,A、AAはかなり少なかった,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,２限目,労働と人権,一本崇之、大塚優美,"出席点あり, 期末レポート",,今回から中間テストが無くなった,,"出席が6割以上必要
教授がめっちゃAI嫌いっぽい",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,３限目,クィアスタディーズ,近藤 真司,"期末レポート, 毎回の課題",,"1回目以外オンデマンド
内容が楽しい","毎回400字のレポート
期末レポート5000字
期末レポートのために指定の本を買わないといけない
オンデマンドが長い",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDF資料配布・動画配信などのオンデマンド授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,クィアスタディーズ,松波めぐみ,毎回の課題,,毎回感想を出すだけで単位がもらえる,授業スライドがない回がまあまあある,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,経済学の歴史と思想,藤井輝明,"出席点あり, 期末レポート",持ち込みなし,ピ逃げでいい。期末レポートを除いて3回ほど課題があったが、全部めっちゃ簡単。,先生が余裕で遅刻してくる。ボソボソ喋っていてよく聞こえない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,健康へのアプローチ,一本先生,"期末レポート, 毎回の課題",,"2000字の最終レポートさえ出せば、単位はあるところ。ただ、gptには厳しめ。
多少、宗教美術に詳しくなれるところ。
出席は15回中9回コミカ書けばいける。",仏教とキリスト教の宗教系の美術作品の紹介が中心なので、興味なければ結構きついかも。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,健康へのアプローチ,鈴木 周五,毎回の課題,,授業が早く終わることが多い。先生が毎回変わるため、飽きない。,毎回A4を1ぺージのレポートを書かなければいけない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,３限目,健康へのアプローチ,井坂圭吾,"期末テスト, 毎回の課題","レジュメ, 自筆ノート","小テスト50%、期末テスト50%で、期末テストは小テストから出題
持ち込み可なので小テストを毎回やっていれば勉強しなくても単位が取れる",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,健康へのアプローチ,田端,"期末テスト, 毎回の課題",自筆ノート,配布pdfの穴埋めだけしてたら授業大して聞かなくていい。真面目に授業聞いてる人はほとんどいない印象。テスト持ち込みA41枚ガチればAA余裕で取れる,授業内容はそんなおもしろくない。眠い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,健康へのアプローチ,古澤直人他複数,期末レポート,,楽単すぎる 期末レポート400字のみで評価される,特になし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, PDF資料配布・動画配信などのオンデマンド授業・実習",
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,３限目,社会と統計,稲永祐介,"出席点あり, 期末テスト, 小テスト",持ち込みなし,,眠たい、教授の声が小さく何喋っているかわからない,試験が記述ばかり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,社会と統計,オムニマス方式,毎回の課題,,出席して、講義を聞いてたくさん字書いとけばAAだった。非常に楽,人によるが面白くない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,社会と統計,宮田りりぃ,"期末レポート, 毎回の課題",,最近注目されているLGBTをはじめ、「性」に関することを扱うが、一般的には話しにくいとされるセックスワークのことについても学べる。当事者・非当事者にかかわらず、多様性とは何かということや、性産業のあり方を考えることができる。普段話さない内容だからこそ面白いし、受ける価値はあると思う。,,映画を見る回もあります。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"対面授業・実習, PDF資料配布・動画配信などのオンデマンド授業・実習",
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,社会と統計,中村一成,"出席点あり, 期末テスト, 毎回の課題",持ち込みなし,元記者の先生なので、話や講義の内容がとても勉強になる。身体障害者の方に来てもらって喋ってもらう講義などもあり、人権問題に関心がある人にとってはためになると思う。,コミュカで問われる題材が難しく、講義はしっかり聞いておかないと書けないと思う。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,社会と統計,白川直人,毎回の課題,,"オムニバス方式なので、様々な分野の話を聞くことができた。
毎回の課題はあるが、字数も少なく授業の感想を書くだけだった。",血などがうつった写真も授業で扱うので苦手な人はしんどいかもです。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,３限目,社会と統計,井坂圭吾,"出席点あり, 期末テスト, 毎回の課題","レジュメ, 自筆ノート",ピ逃げでいける,授業がねむたい,持ち込み可で期末の問題も毎回のオンライン課題と資料に書いてあることが一語一句変わらず出題されるので楽単,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,地球市民と人権,田端,"期末テスト, 毎回の課題",A4用紙1枚のカンニングペーパー,"毎回の課題も少し難しいものもあるが、ほとんど簡単だし、レジュメの空欄を中心に持ち込みのメモさえ作れば、テストもほとんどその辺から出たので余裕だった
たぶんAAを余裕で取れる",,"テストがA4 1枚のみ持ち込み可なので、コツコツスライドの内容をまとめたメモを作っておくと楽
スライドの空欄を埋める必要があるので、一部話を聞いておかなければならない時があるが、空欄を埋めるために時間を設けてくれるので、周りが一斉にメモを取り出すため、聞いていなくてもタイミングがわかりやすい
というか、これは裏技だが、空欄の部分をコピーしてどこかに貼り付けたら、空欄の中身の文字が判明するので、それを利用すれば一度も出なくていい
しかし、一度だけコミュカを配った時があった
毎回3問の課題がある
簡単なものもあれば、難しいものもあるので、少々であれば間違えても仕方がない
課題50%、試験50%なので、単位を取ろうと思ったら課題さえやれば余裕で取れる
ただ試験の持ち込みを作るのが面倒くさい
テストは記号23問と記述1問",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,地球市民と人権,中村 一成,"出席点あり, 毎回の課題",持ち込みなし,授業に毎回出て簡単なコミュカを出すだけで50点はもらえる。教授の話が面白い。シラバスに書いてある通り3分の2以上出席コミュ力とテスト受けたら単位がもらえる。,テスト勉強が難しい。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,地球市民と人権,中村一成,"期末テスト, 毎回の課題",持ち込みなし,ぶっこむ内容が多くて聞いていて面白い話があった。おそらく毎回の課題でいい内容を書く人は覚えられている。,ということであります。が口癖で、まとめられていないのに勝手に話が終わって、みんな話がよく理解できていなかった。テストに持ち込みができない上、以前とテスト内容が変わり、勉強をしていかないと取れないためきつい。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,地球市民と人権,北泊謙太郎,"出席点あり, 期末テスト, 毎回の課題",電子機器と人間以外やったらなんでもOK,"テストの持ち込み紙類やったらなんでもあり
テストは長めの論述やけど、レジュメの要点だと思うところを文章にして説明すれば誰でも出来る
歴史好きやったら絶対とるべき",マジでない、取ってよかった,コミュニケーションカードが出席点兼成績になる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,地球市民と人権,田端拓哉,"出席点あり, 期末テスト, 毎回の課題",A4以内のサイズの用紙1枚裏表、自筆,"テストの持ち込みはレジュメ移してれば楽勝
心理言うてもほぼ人体の働きの勉強なので個人的には文系よりかは生物とか医学好きな人にオススメだと思った","金1は眠い
正直あんまり興味湧かなかった",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,地球市民と人権,明戸隆浩,"期末レポート, 毎回の課題",,レポート出せば単位は取れる,リベラル的な考えがないと内容が面白くない,移民賛成の人は取るといいと思う,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,
総合教養科目（般教）,中百舌鳥キャンパス,金曜日,３限目,地球市民と人権,佐々木,"期末テスト, 中間テスト, 3回目のテストが出席点扱い",自筆ノート,出席をとらない,"レジュメがなくてノートを取らないといけない
内容が難しい
3回目のテストが出席点扱いで50%だった","テストは3回ある
記述のテスト",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
総合教養科目（般教）,杉本キャンパス,金曜日,３限目,地球市民と人権,川越 道子,"出席点あり, 期末テスト, 毎回の課題",持ち込みなし,毎回先生が異なるオムニバス授業で、これから生きていく上で必要な労働法などについて学べて有意義だった,オムニバスであるが故に所々内容が被る,"毎回授業の感想をコミュカ記入。
レジュメは紙で配布され、moodleには掲載されなかったが、前回と前々回のレジュメは代表の先生が持ってきているため欠席しても入手できる。
期末試験は選択と短い記述、長い記述(1000字ぐらい)であったが、普通にちゃんとレジュメ見て勉強すれば解ける。ノ－勉で挑むと確実に終わる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対面授業・実習,対面
